ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:HMC,23.41,34.89,30.25,28.48,28350020.16
NYSE:SEM,11.65,21.305,15.49,13.0,17746772.59
NYSE:TM,155.0,211.24,201.87,191.25,49028112.89
NYSE:DD,33.335,85.12,39.77,37.12,212833177.60
NYSE:MFG,4.04,7.12,7.1,6.45,16092284.09
NYSE:NMR,4.86,7.6564,7.58,6.98,8108278.67
NYSE:IX,17.75,117.25,27.35,25.42,3601728.42
NYSE:TAK,12.8,15.69,14.42,14.06,43216827.08
NASDAQ:HBCP,39.59,61.07,55.47,52.99,1367925.92
NASDAQ:GOOD,10.465,17.8,11.06,10.57,4855056.50
NYSE:BNL,13.96,18.87,17.57,17.93,38339333.22
NYSE:HUYA,2.21,4.59,2.85,2.63,2493211.92
NYSE:CTO,15.065,20.88,18.08,17.22,3698659.14
NYSE:LXP,6.85,52.52,48.5,46.19,35123174.52
NASDAQ:POOL,229.63,380.87,243.6,230.21,246153159.36
NYSE:CIO,4.19,7.01,6.81,6.88,2868320.21
NASDAQ:BFST,20.07,29.161,26.02,25.0,3930082.35
NYSE:AHH,6.005,11.24,6.57,6.03,5918689.39
NYSE:HIW,24.185,32.81,27.8,27.18,31312736.89
NYSE:VICI,27.98,34.03,28.82,28.8,390436205.69
