Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol,"Google
Symbol"
NASDAQ:AGNC,7 Jul 2025,$11.25,4,,,,$9.97,12.86%,,,,$10.04,0.70%,-$68.31,-785.12%,-$67.95,-781.56%,AGNC,NASDAQ:AGNC
NYSE:AGO,3 Jan 2025,$100.22,4,$105.33,1,,$83.63,19.84%,,,,$83.48,-0.18%,$56.79,-32.09%,$56.89,-31.97%,AGO,NYSE:AGO
NYSE:AGRO,27 Aug 2025,$9.55,4,$9.40,1,2.25,$7.90,18.99%,18.99%,$9.40,$9.55,$7.98,1.01%,$22.89,189.69%,$53.43,576.34%,AGRO,NYSE:AGRO
NYSE:AIG,17 Jul 2025,$84.76,3,$90.60,5,,$76.98,10.11%,,,,$79.33,3.05%,-$51.77,-167.26%,$15.54,-79.81%,AIG,NYSE:AIG
NYSE:AIN,15 Aug 2025,$77.61,3,$66.80,4,,$56.33,18.59%,,,,$56.12,-0.37%,$58.17,3.27%,$84.81,50.56%,AIN,NYSE:AIN
NASDAQ:AIRS,23 Aug 2025,$6.69,3,$5.00,5,2.75,$6.55,-23.66%,-23.66%,$5.00,$6.69,$6.90,5.34%,$8.26,26.03%,$10.26,56.70%,AIRS,NASDAQ:AIRS
NYSE:AIZ,29 Aug 2025,$221.82,3,$239.50,10,4,$209.60,5.83%,5.83%,$221.82,$239.50,$213.99,2.09%,-$172.56,-182.33%,-$125.98,-160.10%,AIZ,NYSE:AIZ
NYSE:AL,9 Apr 2025,$49.87,5,$54.25,6,,$63.61,-21.60%,,,,$64.18,0.90%,-$216.11,-439.75%,-$147.55,-331.96%,AL,NYSE:AL
NYSE:ALC,27 Aug 2025,$81.45,1,,,1,$77.25,5.44%,5.44%,$81.45,$81.45,$77.76,0.66%,$116.52,50.84%,$164.69,113.19%,ALC,NYSE:ALC
NYSE:ALEX,24 Apr 2025,$18.39,4,$23.00,9,,$18.37,0.11%,,,,$19.15,4.25%,$22.06,20.11%,$31.99,74.15%,ALEX,NYSE:ALEX
NYSE:ALIT,10 Sep 2025,$6.24,3,$6.75,4,2.5,$3.34,86.86%,86.86%,$6.24,$6.75,$3.56,6.59%,$2.66,-20.23%,$13.02,289.71%,ALIT,NYSE:ALIT
NYSE:ALL,11 Sep 2025,$182.73,2,,,2,$206.04,-11.31%,-11.31%,$182.73,$182.73,$212.09,2.94%,$367.90,78.56%,$442.93,114.97%,ALL,NYSE:ALL
NYSE:ALLY,10 Apr 2025,$42.93,5,$41.53,7,,$44.21,-6.06%,,,,$45.89,3.80%,-$436.17,-1086.58%,-$457.60,-1135.07%,ALLY,NYSE:ALLY
NASDAQ:ALRS,3 Jun 2025,$23.53,4,$21.50,9,,$23.13,-7.05%,,,,$24.06,4.02%,-$148.11,-740.34%,-$142.36,-715.49%,ALRS,NASDAQ:ALRS
NASDAQ:ALTS,12 Aug 2025,$5.33,2,,,,$3.90,36.67%,,,,$3.82,-2.05%,$0.00,-100.00%,$0.00,-100.00%,ALTS,NASDAQ:ALTS
NASDAQ:ALVO,23 Aug 2025,$8.66,3,,,3,$7.88,9.92%,9.92%,$8.66,$8.66,$7.90,0.25%,$4.85,-38.40%,$6.35,-19.41%,ALVO,NASDAQ:ALVO
NASDAQ:AMAL,2 Sep 2025,$30.79,3,$33.33,1,1.75,$28.09,9.60%,9.60%,$30.79,$33.33,$29.77,5.98%,-$164.93,-687.13%,-$163.54,-682.19%,AMAL,NASDAQ:AMAL
NYSE:AMBC,3 Sep 2025,$10.68,3,$12.50,2,2,$9.12,17.12%,17.12%,$10.68,$12.50,$9.14,0.22%,-$113.21,-1341.36%,-$99.46,-1190.55%,AMBC,NYSE:AMBC
NYSE:AMBP,29 Aug 2025,$5.14,4,$4.41,6,3.5,$3.86,14.25%,14.25%,$4.41,$5.14,$3.78,-2.07%,$7.56,95.80%,$17.87,362.92%,AMBP,NYSE:AMBP
NYSE:AMCR,5 Sep 2025,$10.29,5,$10.77,8,4.5,$8.26,24.60%,24.60%,$10.29,$10.77,$8.32,0.73%,$10.40,25.87%,$15.42,86.63%,AMCR,NYSE:AMCR
NYSE:AMPY,26 Aug 2025,$6.99,3,,,3,$4.47,56.46%,56.46%,$6.99,$6.99,$4.62,3.36%,$25.91,479.74%,$67.44,1408.81%,AMPY,NYSE:AMPY
NASDAQ:AMRK,30 Aug 2025,$28.71,3,$43.50,2,2,$26.83,7.00%,7.00%,$28.71,$43.50,$26.95,0.45%,$52.09,94.16%,$61.97,130.97%,AMRK,NASDAQ:AMRK
NASDAQ:AMSF,26 Aug 2025,$45.99,3,,,3,$43.89,4.78%,4.78%,$45.99,$45.99,$45.45,3.55%,$20.87,-52.45%,$21.82,-50.28%,AMSF,NASDAQ:AMSF
NASDAQ:AMTX,4 Sep 2025,$3.19,3,$11.17,5,2.75,$2.43,31.11%,31.11%,$3.19,$11.17,$2.42,-0.41%,$11.74,383.33%,$3.65,50.04%,AMTX,NASDAQ:AMTX
NASDAQ:AMWD,30 Aug 2025,$86.63,3,$70.67,6,3,$66.35,6.51%,6.51%,$70.67,$86.63,$66.02,-0.50%,$123.86,86.68%,$185.79,180.02%,AMWD,NASDAQ:AMWD
NYSE:AMX,15 May 2025,$18.21,3,$16.53,3,,$20.16,-18.01%,,,,$20.14,-0.10%,$922.99,4478.30%,"$2,848.24",14028.20%,AMX,NYSE:AMX
NYSE:ANF,20 Aug 2025,$127.43,3,$118.44,7,,$90.90,30.30%,,,,$88.02,-3.17%,$148.45,63.31%,$206.23,126.87%,ANF,NYSE:ANF
NYSE:AON,29 Aug 2025,$347.01,2,,,2,$351.32,-1.23%,-1.23%,$347.01,$347.01,$352.60,0.36%,$391.03,11.30%,$469.09,33.52%,AON,NYSE:AON
NASDAQ:APA,12 Aug 2025,$28.49,3,$22.45,7,,$23.48,-4.39%,,,,$24.61,4.81%,$44.58,89.88%,$105.05,347.41%,APA,NASDAQ:APA
NYSE:APD,30 Aug 2025,$296.29,3,$328.83,8,3.5,$290.15,2.12%,2.12%,$296.29,$328.83,$291.07,0.32%,$196.40,-32.31%,$217.28,-25.12%,APD,NYSE:APD
NYSE:APH,16 Sep 2023,$81.57,2,,,,$123.94,-34.19%,,,,$121.62,-1.87%,$177.43,43.15%,$189.30,52.73%,APH,NYSE:APH
NASDAQ:API,24 Aug 2025,$3.05,3,,,3,$3.85,-20.91%,-20.91%,$3.05,$3.05,$3.80,-1.30%,$1.03,-73.13%,$2.73,-28.99%,API,NASDAQ:API
NASDAQ:APOG,5 May 2025,$66.39,5,$55.00,2,,$43.84,25.46%,,,,$44.93,2.49%,$0.00,-100.00%,$0.00,-100.00%,APOG,NASDAQ:APOG
NYSE:AQN,26 Aug 2025,$6.14,4,$6.23,8,4,$5.48,12.11%,12.11%,$6.14,$6.23,$5.50,0.36%,-$3.12,-156.87%,$4.62,-15.78%,AQN,NYSE:AQN
NYSE:AR,20 Aug 2025,$31.31,3,,,,$31.70,-1.24%,,,,$32.71,3.19%,$70.71,123.06%,$96.61,204.76%,AR,NYSE:AR
NYSE:ARCO,29 Aug 2025,$10.31,3,$9.65,9,3.75,$6.71,43.82%,43.82%,$9.65,$10.31,$6.96,3.73%,-$4.93,-173.51%,$21.16,215.40%,ARCO,NYSE:ARCO
NASDAQ:ARHS,7 Jul 2025,$13.03,3,$10.27,4,,$11.06,-7.14%,,,,$11.52,4.16%,$25.17,127.58%,$53.94,387.71%,ARHS,NASDAQ:ARHS
NASDAQ:ARKO,26 Aug 2025,$6.50,3,,,3,$4.83,34.67%,34.67%,$6.50,$6.50,$5.16,6.83%,-$16.79,-447.60%,-$4.71,-197.43%,ARKO,NASDAQ:ARKO
NYSE:ASB,10 Apr 2025,$23.54,5,$27.17,6,,$26.27,-10.40%,,,,$27.24,3.69%,-$153.31,-683.61%,-$147.07,-659.83%,ASB,NYSE:ASB
NYSE:ASH,14 May 2025,$83.18,3,$66.86,4,,$49.74,34.42%,,,,$50.07,0.66%,$111.97,125.12%,$245.87,394.30%,ASH,NYSE:ASH
NASDAQ:ASML,30 Aug 2025,$871.20,3,$863.71,10,4,$793.70,8.82%,8.82%,$863.71,$871.20,$920.64,15.99%,$975.98,22.97%,"$1,029.58",29.72%,ASML,AMS:ASML
NYSE:ASR,10 Jul 2025,$344.93,4,$352.00,7,,$335.75,2.73%,,,,$340.20,1.33%,"$2,651.46",689.71%,"$4,076.77",1114.23%,ASR,NYSE:ASR
NYSE:ATI,30 Aug 2025,$63.00,2,$102.43,7,2.75,$80.73,-21.96%,-21.96%,$63.00,$102.43,$79.30,-1.77%,$102.75,27.28%,$124.47,54.18%,ATI,NYSE:ATI
NYSE:AU,20 Aug 2025,$29.75,2,,,,$67.82,-56.13%,,,,$65.27,-3.76%,$148.45,118.89%,$152.90,125.46%,AU,NYSE:AU
NYSE:AVB,18 Sep 2025,$217.02,5,$216.27,7,4.25,$192.96,12.08%,12.08%,$216.27,$217.02,$201.61,4.48%,$289.90,50.24%,$407.11,110.98%,AVB,NYSE:AVB
NASDAQ:AVT,30 Aug 2025,$60.84,5,$52.75,1,2.75,$53.08,-0.62%,-0.62%,$52.75,$60.84,$53.07,-0.02%,-$0.94,-101.78%,$15.09,-71.58%,AVT,NASDAQ:AVT
NYSE:AVY,30 Aug 2025,$186.52,3,$197.20,1,1.75,$164.38,13.47%,13.47%,$186.52,$197.20,$166.00,0.99%,$175.63,6.84%,$193.97,18.00%,AVY,NYSE:AVY
NYSE:B,12 Aug 2025,$23.69,3,,,,$32.99,-28.19%,,,,$30.37,-7.94%,$45.57,38.14%,$65.43,98.34%,B,NYSE:B
NYSE:BA,9 Apr 2025,$179.31,5,$189.55,9,,$215.65,-16.85%,,,,$221.74,2.82%,$249.84,15.86%,$38.10,-82.33%,BA,NYSE:BA
NYSE:BABA,20 Aug 2025,$133.65,4,$148.92,7,,#N/A,#N/A,,,,$163.74,#N/A,$218.97,#N/A,$223.63,#N/A,BABA,HKEX:9988
NYSE:BAC,14 Aug 2025,$45.19,3,$52.60,6,,$52.25,-13.52%,,,,$54.17,3.67%,-$239.71,-558.78%,-$236.80,-553.20%,BAC,NYSE:BAC
NYSE:BALL,20 Aug 2025,$67.98,3,$62.78,6,,$48.71,28.89%,,,,$49.11,0.82%,$26.82,-44.95%,$50.50,3.67%,BALL,NYSE:BALL
NASDAQ:BANF,3 Jun 2025,$110.70,3,$121.50,6,,$131.81,-16.02%,,,,$139.36,5.73%,$24.86,-81.14%,$15.59,-88.17%,BANF,NASDAQ:BANF
NYSE:BB,18 Aug 2025,$3.38,3,$4.72,6,,$4.21,-19.76%,,,,$4.31,2.38%,$0.00,-100.00%,$0.00,-100.00%,BB,NYSE:BB
NYSE:BBD,4 Sep 2025,$2.93,3,,6,3,$3.33,-12.04%,-12.04%,$2.93,$2.93,$3.44,3.30%,-$17.09,-613.29%,-$14.53,-536.33%,BBD,NYSE:BBD
NYSE:BBVA,9 Sep 2025,$17.20,3,,9,3.75,$19.31,-10.91%,-10.91%,$17.20,$17.20,$19.96,3.37%,-$5.25,-127.20%,-$22.84,-218.30%,BBVA,NYSE:BBVA
NYSE:BBW,15 Aug 2025,$41.34,2,$59.00,8,,$73.06,-43.42%,,,,$72.39,-0.92%,$76.02,4.06%,$96.27,31.77%,BBW,NYSE:BBW
NYSE:BBWI,21 Jul 2025,$48.96,3,$41.08,3,,$25.09,63.73%,,,,$26.74,6.58%,$94.01,274.68%,$79.79,218.00%,BBWI,NYSE:BBWI
NYSE:BBY,30 Aug 2025,$87.98,3,$79.84,5,2.75,$72.23,10.54%,10.54%,$79.84,$87.98,$75.61,4.68%,$123.84,71.46%,$165.81,129.55%,BBY,NYSE:BBY
NYSE:BCS,19 Aug 2025,$17.24,2,,,,$20.72,-16.79%,,,,$21.55,4.01%,$32.65,57.56%,$32.65,57.56%,BCS,NYSE:BCS
NYSE:BCSF,30 Aug 2025,$16.51,3,$16.50,5,2.75,$14.83,11.26%,11.26%,$16.50,$16.51,$15.29,3.10%,-$7.35,-149.59%,-$7.93,-153.46%,BCSF,NYSE:BCSF
NASDAQ:BELFB,16 Jun 2025,$80.76,3,,,,$142.08,-43.16%,,,,$141.06,-0.72%,$219.93,54.79%,$263.10,85.18%,BELFB,NASDAQ:BELFB
NYSE:BFAM,1 Sep 2025,$119.95,3,$140.33,8,3.5,$109.02,10.02%,10.02%,$119.95,$140.33,$113.14,3.78%,$203.95,87.07%,$233.69,114.36%,BFAM,NYSE:BFAM
NASDAQ:BFC,5 Jun 2025,$98.58,2,,,,$127.47,-22.67%,,,,$132.35,3.83%,-$177.71,-239.42%,-$163.86,-228.55%,BFC,NASDAQ:BFC
NASDAQ:BFIN,26 Aug 2025,$10.55,3,,,3,$12.52,-15.77%,-15.77%,$10.55,$10.55,$12.83,2.48%,-$72.21,-676.73%,-$69.06,-651.58%,BFIN,NASDAQ:BFIN
NYSE:BFS,18 Sep 2025,$38.64,5,,3,3.25,$31.74,21.75%,21.75%,$38.64,$38.64,$33.62,5.92%,-$2.47,-107.77%,$26.59,-16.22%,BFS,NYSE:BFS
NASDAQ:BFST,4 Sep 2025,$26.52,3,$30.00,4,2.5,$24.21,9.55%,9.55%,$26.52,$30.00,$25.63,5.87%,-$162.81,-772.51%,-$159.35,-758.19%,BFST,NASDAQ:BFST
NYSE:BIRK,30 Aug 2025,$55.22,4,$68.67,3,2.75,$47.66,15.85%,15.85%,$55.22,$68.67,$47.09,-1.20%,$107.14,124.81%,$116.66,144.78%,BIRK,NYSE:BIRK
NYSE:BJ,20 Aug 2025,,0,,1,,$96.03,-100.00%,,,,$100.87,5.04%,$104.49,8.81%,$143.46,49.39%,BJ,NYSE:BJ
NYSE:BKD,30 Aug 2025,$9.20,4,$8.83,6,3.5,$7.91,11.63%,11.63%,$8.83,$9.20,$8.22,3.92%,-$9.46,-219.59%,$18.95,139.62%,BKD,NYSE:BKD
NASDAQ:BKR,21 Jul 2025,$40.95,3,$48.38,5,,$47.34,-13.50%,,,,$47.05,-0.61%,$43.65,-7.80%,$59.79,26.30%,BKR,NASDAQ:BKR
NYSE:BLD,30 Aug 2025,$467.93,3,$430.00,3,2.25,$414.20,3.81%,3.81%,$430.00,$467.93,$410.72,-0.84%,$810.92,95.78%,$903.24,118.07%,BLD,NYSE:BLD
NYSE:BLK,27 Aug 2025,"$1,027.97",2,,,2,"$1,142.85",-10.05%,-10.05%,"$1,027.97","$1,027.97","$1,141.93",-0.08%,"$1,019.17",-10.82%,"$1,091.46",-4.50%,BLK,NYSE:BLK
NASDAQ:BLKB,23 Aug 2025,$72.93,3,$74.67,4,2.5,$66.51,9.65%,9.65%,$72.93,$74.67,$70.29,5.68%,$110.04,65.45%,$143.43,115.65%,BLKB,NASDAQ:BLKB
NASDAQ:BLNK,27 Aug 2025,$1.43,3,$2.50,6,3,$1.52,-5.79%,-5.79%,$1.43,$2.50,$1.42,-6.58%,-$1.03,-167.78%,-$0.75,-149.23%,BLNK,NASDAQ:BLNK
NYSE:BMI,5 May 2025,$169.72,3,$236.50,6,,$177.08,-4.16%,,,,$178.81,0.98%,$270.69,52.86%,$267.55,51.09%,BMI,NYSE:BMI
NYSE:BN,26 Aug 2024,$55.96,2,,,,$71.81,-22.07%,,,,$73.51,2.37%,-$136.54,-290.14%,-$99.82,-239.01%,BN,NYSE:BN
NYSE:BNS,19 Aug 2025,$55.34,3,,,,$64.93,-14.77%,,,,$66.70,2.73%,-$561.38,-964.59%,-$551.51,-949.39%,BNS,NYSE:BNS
NYSE:BOH,6 Jan 2025,$74.38,3,$72.00,5,,$66.60,8.11%,,,,$69.66,4.59%,-$398.22,-697.93%,-$390.24,-685.95%,BOH,NYSE:BOH
NASDAQ:BOOM,12 Aug 2025,$10.98,3,$9.25,6,,$7.47,23.83%,,,,$7.34,-1.74%,$38.90,420.70%,$69.16,825.81%,BOOM,NASDAQ:BOOM
NYSE:BOW,19 Sep 2025,$29.01,3,,,3,$27.68,4.80%,4.80%,$29.01,$29.01,$29.34,6.00%,$0.00,-100.00%,$0.00,-100.00%,BOW,NYSE:BOW
NYSE:BP,18 Aug 2025,$39.40,4,$37.67,9,,$34.12,10.40%,,,,$34.93,2.37%,$37.29,9.29%,$134.82,295.12%,BP,NYSE:BP
NYSE:BRFS,15 Jul 2025,$3.91,3,$3.75,4,,$3.82,-1.83%,,,,$3.85,0.79%,$9.17,139.92%,$14.70,284.71%,BRFS,NYSE:BRFS
NASDAQ:BRY,25 Aug 2025,$4.99,3,$3.50,5,2.75,$3.90,-10.26%,-10.26%,$3.50,$4.99,$4.23,8.46%,$14.80,279.41%,$40.61,941.19%,BRY,NASDAQ:BRY
NYSE:BSBR,5 Sep 2025,$5.27,3,$5.70,6,3,$5.51,-4.45%,-4.45%,$5.27,$5.70,$5.69,3.27%,$4.79,-13.00%,$1.99,-63.96%,BSBR,NYSE:BSBR
NASDAQ:BTDR,19 Aug 2025,$10.25,2,,,,$16.45,-37.70%,,,,$17.31,5.23%,$15.03,-8.61%,$19.22,16.86%,BTDR,NASDAQ:BTDR
NYSE:BTI,17 Sep 2025,$53.70,3,,,3,$54.70,-1.83%,-1.83%,$53.70,$53.70,$57.11,4.41%,$0.00,-100.00%,$0.00,-100.00%,BTI,NYSE:BTI
NASDAQ:BTOG,18 Aug 2025,$0.57,3,,,,$0.42,35.00%,,,,$0.40,-4.76%,$0.00,-100.00%,$0.00,-100.00%,BTOG,NASDAQ:BTOG
NASDAQ:BULL,2 Sep 2025,$18.16,3,,,3,$13.29,36.66%,36.66%,$18.16,$18.16,$12.76,-3.99%,$0.00,-100.00%,$0.00,-100.00%,BULL,NASDAQ:BULL
NYSE:BURL,25 Jul 2023,$199.81,4,,,,$263.11,-24.06%,,,,$260.84,-0.86%,$351.91,33.75%,$248.16,-5.68%,BURL,NYSE:BURL
NASDAQ:BUSE,10 Apr 2025,$24.44,4,$28.50,8,,$24.74,-1.20%,,,,$25.91,4.73%,-$131.61,-631.97%,-$128.08,-617.70%,BUSE,NASDAQ:BUSE
NYSE:BXSL,19 Aug 2025,$31.13,3,$31.63,7,,$27.71,12.35%,,,,$28.98,4.58%,$88.43,219.12%,$95.90,246.09%,BXSL,NYSE:BXSL
NYSE:C,12 Aug 2025,$86.32,3,,,,$102.68,-15.93%,,,,$105.84,3.08%,-$742.56,-823.18%,-$718.14,-799.40%,C,NYSE:C
NYSE:CAAP,15 Aug 2025,$22.01,3,$23.30,9,,$18.00,22.26%,,,,$18.73,4.06%,$52.89,193.84%,$77.84,332.47%,CAAP,NYSE:CAAP
NASDAQ:CAC,6 Jun 2025,$40.10,3,$47.00,4,,$40.22,-0.30%,,,,$42.78,6.36%,-$308.91,-868.05%,-$303.05,-853.48%,CAC,NASDAQ:CAC
NYSE:CAL,26 Mar 2025,$24.65,5,$17.00,6,,$14.32,18.72%,,,,$15.19,6.08%,$9.86,-31.13%,$27.99,95.46%,CAL,NYSE:CAL
NASDAQ:CALM,11 Jul 2025,$93.94,3,$100.00,6,,$100.00,-6.06%,,,,$100.09,0.09%,$0.00,-100.00%,$0.00,-100.00%,CALM,NASDAQ:CALM
NASDAQ:CAMT,24 Oct 2024,$87.99,4,,,,$97.61,-9.86%,,,,$97.09,-0.53%,$97.00,-0.62%,$97.00,-0.62%,CAMT,NASDAQ:CAMT
NYSE:CANG,24 Aug 2025,$4.01,3,$6.50,7,3.25,$4.45,-9.96%,-9.96%,$4.01,$6.50,$4.76,6.97%,-$447.10,-10147.23%,-$433.37,-9838.56%,CANG,NYSE:CANG
NASDAQ:CAR,11 Mar 2024,$159.62,3,,,,$157.66,1.24%,,,,$154.36,-2.09%,$221.65,40.59%,$643.84,308.37%,CAR,NASDAQ:CAR
NYSE:CARR,27 Aug 2025,$61.99,2,,,2,$60.39,2.64%,2.64%,$61.99,$61.99,$62.49,3.48%,$81.79,35.43%,$107.69,78.33%,CARR,NYSE:CARR
NYSE:CAVA,18 Sep 2025,$56.20,3,,,3,$63.53,-11.54%,-11.54%,$56.20,$56.20,$66.89,5.29%,$68.40,7.67%,$76.09,19.76%,CAVA,NYSE:CAVA
NYSE:CB,18 Sep 2025,$273.39,3,,,3,$273.89,-0.18%,-0.18%,$273.39,$273.39,$281.46,2.76%,$452.54,65.23%,$466.16,70.20%,CB,NYSE:CB
BATS:CBOE,18 Sep 2025,$214.25,2,,,2,$233.06,-8.07%,-8.07%,$214.25,$214.25,$243.31,4.40%,$406.75,74.53%,$428.29,83.77%,CBOE,BATS:CBOE
NYSE:CBZ,7 Jan 2025,$77.57,3,,,,$53.78,44.24%,,,,$56.53,5.11%,$91.18,69.54%,$112.61,109.39%,CBZ,NYSE:CBZ
NYSE:CCI,19 Sep 2025,$108.34,5,$120.27,6,4,$93.60,15.75%,15.75%,$108.34,$120.27,$97.62,4.29%,$109.88,17.39%,$136.69,46.04%,CCI,NYSE:CCI
NYSE:CCK,29 Aug 2025,$107.03,3,$122.91,5,2.75,$94.66,13.07%,13.07%,$107.03,$122.91,$94.87,0.22%,$170.82,80.46%,$224.77,137.45%,CCK,NYSE:CCK
NYSE:CDE,28 Jul 2025,$6.60,1,$10.90,6,,$17.42,-62.12%,,,,$16.46,-5.51%,$25.11,44.16%,$29.87,71.49%,CDE,NYSE:CDE
NYSE:CE,28 Mar 2025,$111.30,3,$67.13,9,,$44.25,51.71%,,,,$44.47,0.50%,$41.95,-5.20%,$137.41,210.54%,CE,NYSE:CE
NASDAQ:CELC,29 Nov 2024,$21.98,3,,,,$51.88,-57.64%,,,,$50.79,-2.10%,$45.24,-12.81%,$45.24,-12.79%,CELC,NASDAQ:CELC
NASDAQ:CENT,16 Sep 2025,$43.92,4,$42.50,2,2.5,$34.87,21.88%,21.88%,$42.50,$43.92,$34.94,0.20%,$770.91,2110.81%,$863.22,2375.54%,CENT,NASDAQ:CENT
NASDAQ:CENTA,16 Sep 2025,$43.92,4,$42.50,2,2.5,$31.26,35.96%,35.96%,$42.50,$43.92,$31.44,0.58%,$168.87,440.20%,$186.12,495.40%,CENTA,NASDAQ:CENTA
NASDAQ:CENX,20 Aug 2025,$23.49,3,$25.50,9,,$27.57,-14.80%,,,,$29.07,5.44%,$35.53,28.88%,$18.25,-33.81%,CENX,NASDAQ:CENX
NYSE:CGAU,15 Aug 2025,$8.68,4,$9.61,7,,$9.54,-8.98%,,,,$9.33,-2.20%,$19.57,105.13%,$11.49,20.44%,CGAU,NYSE:CGAU
NASDAQ:CHCO,3 Jun 2025,$111.09,3,,,,$125.08,-11.19%,,,,$130.79,4.57%,-$122.29,-197.77%,-$104.62,-183.64%,CHCO,NASDAQ:CHCO
NYSE:CHCT,24 Aug 2025,$20.57,3,$19.50,8,3.5,$15.02,29.83%,29.83%,$19.50,$20.57,$15.95,6.19%,$15.24,1.45%,$36.32,141.82%,CHCT,NYSE:CHCT
NYSE:CHD,20 Feb 2024,$80.10,1,,,,$90.35,-11.35%,,,,$93.95,3.98%,$113.35,25.46%,$122.93,36.07%,CHD,NYSE:CHD
NASDAQ:CHDN,18 Sep 2025,$128.82,3,$132.71,9,3.75,$95.30,35.17%,35.17%,$128.82,$132.71,$101.98,7.01%,$79.55,-16.53%,$112.51,18.05%,CHDN,NASDAQ:CHDN
NYSE:CHE,3 Jul 2024,$512.61,3,,,,$452.25,13.35%,,,,$454.87,0.58%,$795.11,75.81%,$846.90,87.26%,CHE,NYSE:CHE
